BBANDS_60:Real Middle Band,high,STOCH_daily:SlowD,close,STOCH_daily:SlowK,open,BBANDS_60:Real Lower Band,EMA_60:EMA,AROON_60:Aroon Down,OBV_daily:OBV,low,AROON_60:Aroon Up,RSI_60:RSI,price_change_1m,WMA_60:WMA,price_change_1d,SMA_60:SMA,MACD_daily:MACD,volume,BBANDS_60:Real Upper Band,date,MACD_daily:MACD_Hist,price_change_1w,AD_daily:Chaikin A/D,ADX_60:ADX,volume_change_1w,MACD_daily:MACD_Signal,volume_change_1m,CCI_60:CCI,volume_change_1d,
19.9726,39.1697,46.3879,37.96,58.6938,37.96,6.3661,24.8367,31.6667,3279185.0,37.48,91.6667,52.7994,-38.7249736565,23.272,-7.79768177028,19.9726,4.0715,523694.0,33.5792,2014-02-24,0.6881,-12.3814541623,-123113.7374,,-15.120662066,3.3833,64.175835507,193.0704,-8.22274076083,
20.2576,37.36,51.6283,35.0,59.5213,37.18,6.1666,25.1552,30.0,2798553.0,34.55,90.0,51.1696,-43.6285714286,23.75,-9.94285714286,20.2576,4.0194,480632.0,34.3486,2014-02-25,0.5089,0.4,-449806.6627,,2.57743970439,3.5106,223.144318314,154.4191,69.4215116763,
20.4746,33.99,55.1195,31.52,47.1436,33.3,6.1793,25.3211,28.3333,1984259.0,30.2152,88.3333,48.8986,-32.2335025381,24.0765,-0.285532994924,20.4746,3.5871,814294.0,34.7698,2014-02-26,0.0612,17.9251269036,-701161.7991,,-27.2519507696,3.5259,68.1147104117,108.7148,-21.1144869052,
20.6821,34.39,44.5204,31.43,26.8962,32.0,6.1766,25.4893,26.6667,1341899.0,30.45,86.6667,49.0233,-30.6045179765,24.4035,1.0817690105,20.6821,3.2262,642360.0,35.1875,2014-02-27,-0.2398,9.7995545657,-1023972.1544,,-8.36026527181,3.4659,89.5119559126,105.6134,-29.2345413787,
20.9419,32.639,29.7356,31.77,15.167,31.83,6.2943,25.6568,25.0,1796468.0,30.6,85.0,49.1039,-37.4252439408,24.7287,5.31948378974,20.9419,2.9186,454569.0,35.5895,2014-02-28,-0.4378,0.818382121498,-956868.0499,,44.6328280195,3.3565,153.236802334,97.0042,60.9119847592,
21.2672,37.02,22.5038,33.46,25.4482,36.69,6.4215,25.9012,23.3333,2527924.0,33.11,83.3333,50.438,-41.7214584579,25.1277,-0.597728631201,21.2672,2.8446,731456.0,36.1129,2014-03-03,-0.4095,-4.03466826061,-1557372.8479,,-29.3227480532,3.2541,34.3592779333,120.3905,-39.2297007612,
21.5571,33.76,25.4854,33.26,35.841,30.96,6.6511,26.0644,21.6667,2083416.0,30.88,81.6667,49.2711,-32.4113048707,25.4428,5.65243535779,21.5571,2.5763,444508.0,36.463,2014-03-04,-0.5422,7.9073962718,-1267207.9034,,81.5917823751,3.1185,223.502389158,97.3323,10.9136393496,
21.8811,35.9,38.3792,35.14,53.8483,33.68,6.8572,26.2853,20.0,2576436.0,32.8,80.0,50.2783,-40.6659077974,25.8115,5.77689243028,21.8811,2.4899,493020.0,36.9049,2014-03-05,-0.5029,13.3463289698,-1015926.7421,,79.1852257515,2.9928,103.944464728,112.0507,20.1539491299,
22.2607,37.42,53.5036,37.17,70.8214,36.65,6.9943,26.5999,18.3333,3168819.0,35.88,78.3333,51.8383,-40.947000269,26.2704,-7.15630885122,22.2607,2.6396,592383.0,37.5271,2014-03-06,-0.2826,5.62281409739,-615875.885,,66.0733005505,2.9222,117.804528489,127.7577,-0.628984964119,
22.5949,34.9,66.3592,34.51,74.408,33.84,7.2458,26.8228,16.6667,2580162.0,33.4,76.6667,50.5399,-40.7128368589,26.6357,-7.18632280498,22.5949,2.5289,588657.0,37.944,2014-03-07,-0.3146,-0.637496377861,-333320.525,,42.4396550113,2.8435,95.7669746559,99.0094,11.6874512662,
22.8574,34.0201,67.2346,32.03,56.4743,34.01,7.4537,26.9729,15.0,1922706.0,31.4,75.0,49.5227,-28.5669684671,26.9244,0.249765844521,22.8574,2.2538,657456.0,38.261,2014-03-10,-0.4718,0.218545113956,-674607.4628,,52.6534095057,2.7256,51.1358935047,78.8543,-21.3676656689,
23.1427,34.15,53.0589,32.11,28.2942,33.6,7.742,27.122,13.3333,2439679.0,31.52,73.3333,49.5846,-26.8140766116,27.2084,11.7720336344,23.1427,2.0222,516973.0,38.5434,2014-03-11,-0.5627,-15.8206166303,-959630.5996,,191.072454461,2.5849,82.8232809064,76.7463,56.1377480062,
23.4934,36.1,39.8076,35.89,34.6543,35.07,8.077,27.3478,11.6667,3246869.0,34.0101,71.6667,50.8567,-38.8826971301,27.5647,10.9777096684,23.4934,2.0163,807190.0,38.9097,2014-03-12,-0.4549,-22.9590415157,-314658.7919,,58.6583084528,2.4712,52.2240116949,98.3099,9.44374930314,
23.8477,40.68,40.6737,39.8299,59.0727,36.0,8.3133,27.618,10.0,4130288.0,35.59,70.0,51.6439,-49.0583707215,27.9613,-1.43083462424,23.8477,2.1148,883419.0,39.3822,2014-03-13,-0.2851,-30.8057514581,273673.9637,,-12.7887219994,2.3999,34.3776848811,123.9304,11.361652851,
24.2464,43.14,57.0618,39.26,77.4583,42.78,8.4631,27.9733,8.3333,3146498.0,38.4522,100.0,53.0302,-46.3830871116,28.4401,-12.6591951095,24.2464,2.3961,983790.0,40.0298,2014-03-14,-0.003,-44.2689760571,-371063.3625,,73.4039784913,2.3991,-3.73036928613,132.2601,-14.7703270007,
24.5789,39.8,65.6912,34.29,60.5427,38.99,8.8122,28.1771,6.6667,2308017.0,34.1905,98.3333,50.824,-45.9025955089,28.7662,-6.38670166229,24.5789,2.2493,838481.0,40.3457,2014-03-17,-0.1199,-32.1668124818,-1179798.8025,,2.54006948279,2.3692,137.474671459,91.1621,19.6960932925,
24.8614,34.61,57.2181,32.1,33.6532,32.0,9.2637,28.2647,5.0,1304388.0,30.85,96.6667,49.1926,-42.7102803738,28.9718,-15.7943925234,24.8614,1.8421,1003629.0,40.4592,2014-03-18,-0.4216,-38.5358255452,-1516121.2865,,54.7519053355,2.2638,-32.5493783061,56.9085,49.9324949757,
25.0976,31.5335,35.1774,27.03,11.3364,31.0,9.8078,28.2243,3.3333,-200378.0,27.03,95.0,47.4225,-37.4768775435,29.0429,2.29374768775,25.0976,1.1974,1504766.0,40.3874,2014-03-19,-0.8531,-20.9766925638,-3020887.2865,,-9.0258551828,2.0505,-29.9145514984,18.9193,-14.8921493442,
25.3064,29.49,17.4587,27.65,7.3865,25.8,10.344,28.1363,1.6667,1080296.0,25.54,93.3333,46.7551,-37.3598553345,29.0574,-0.325497287523,25.3064,0.5598,1280674.0,40.2689,2014-03-20,-1.1926,-21.1175406872,-2933347.5447,,-4.94466195144,1.7524,21.6540665306,7.9654,-39.8409743619,
25.5431,30.46,9.147,27.56,8.718,29.51,10.9344,28.099,0.0,309855.0,27.0,91.6667,47.4914,-32.1480406386,29.1129,-20.6095791001,25.5431,0.1703,770441.0,40.1518,2014-03-21,-1.2656,-27.8664731495,-3454397.2384,,49.412609142,1.4359,60.6347533426,13.3103,121.42266572,
25.686,25.66,8.5963,21.88,9.6842,25.66,11.4097,27.8826,0.0,-1396076.0,21.5,90.0,45.102,-6.85557586837,28.9803,6.3071297989,25.686,-0.5755,1705931.0,39.9623,2014-03-24,-1.6092,-10.8775137112,-4848667.7672,,-42.3904601065,1.0336,-1.23275794859,-40.9831,-49.6005993208,
25.8276,23.87,9.9791,23.26,11.5351,22.82,11.8521,27.7065,5.0,-536297.0,22.51,88.3333,45.613,-19.5614789338,28.8762,-15.1762682717,25.8276,-1.0727,859779.0,39.8032,2014-03-25,-1.6851,-3.35339638865,-4760161.1055,,67.2515844188,0.6124,63.7796456997,-41.3185,80.6435142054,
25.916,24.03,9.467,19.73,7.1816,23.78,12.1676,27.441,3.3333,-2089432.0,19.6101,86.6667,44.406,7.04510897111,28.6724,8.26153066396,25.916,-1.6814,1553135.0,39.6644,2014-03-26,-1.835,5.67663456665,-6229031.3545,9.2726,-35.260811198,0.1536,3.77571814427,-64.6189,-11.8590463804,
25.9972,21.75,10.4342,21.36,12.5858,19.65,12.4673,27.1712,1.6667,-720484.0,19.21,85.0,44.2418,-10.2528089888,28.4525,2.11142322097,25.9972,-2.171,1368948.0,39.527,2014-03-27,-1.8597,2.76217228464,-5280468.9608,9.3144,-5.74974359873,-0.3113,43.8395760832,-70.3472,-11.0741240719,
26.107,23.0,13.316,21.811,20.1806,21.16,12.8676,26.9524,0.0,496865.0,20.5,83.3333,44.9099,-6.65260648297,28.2723,-8.85333088808,26.107,-2.427,1217349.0,39.3464,2014-03-28,-1.6925,-6.1941222319,-5221062.3296,9.3337,-5.33561041246,-0.7344,-4.58980949588,-62.0905,-5.43911400921,
26.1498,22.26,19.0707,19.88,24.4457,21.59,13.0099,26.7163,8.3333,-654271.0,19.75,81.6667,44.594,-2.1629778672,28.0638,-1.91146881288,26.1498,-2.6597,1151136.0,39.2897,2014-03-31,-1.5402,15.0905432596,-6252957.1503,9.3633,-13.6807466711,-1.1195,12.3864599839,-75.2489,-14.6252918856,
26.1718,21.34,21.5691,19.5,20.0809,20.38,13.0824,26.4731,6.6667,-1637050.0,19.3001,80.0,44.4034,-6.92307692308,27.8393,15.2820512821,26.1718,-2.8476,982779.0,39.2612,2014-04-01,-1.3825,20.5128205128,-7043121.2945,9.3988,-3.82914164833,-1.4651,75.3567180414,-82.1349,46.3191622939,
26.2221,22.78,26.6418,22.48,35.3989,21.34,13.2344,26.2976,5.0,-199056.0,21.12,78.3333,45.3639,-13.6120996441,27.6736,-7.25088967972,26.2221,-2.8172,1437994.0,39.2099,2014-04-02,-1.0817,-2.4243772242,-6124884.162,9.4079,-14.5520078665,-1.7355,28.3998403331,-60.8662,-30.0771074149,
26.281,21.4299,33.4029,20.85,44.7289,21.3,13.4333,26.102,3.3333,-1204543.0,20.33,76.6667,45.0205,-3.69304556355,27.4804,5.2757793765,26.281,-2.8243,1005487.0,39.1287,2014-04-03,-0.871,-2.68585131894,-6179642.4776,9.4284,18.0639829257,-1.9533,29.3235019448,-75.7741,28.3196102983,
26.3641,23.25,48.4046,21.95,65.0859,22.93,13.7084,25.9498,1.6667,85694.0,21.46,75.0,45.6192,-10.2050113895,27.3224,-6.78815489749,26.3641,-2.7075,1290237.0,39.0199,2014-04-04,-0.6034,-4.10022779043,-6763492.7402,9.4158,-26.5955789518,-2.1041,-44.0394284151,-62.8266,-10.6833860756,
26.4428,22.88,51.9764,20.46,46.1145,21.18,13.998,25.7662,0.0,-1066702.0,20.35,73.3333,45.1283,-14.2228739003,27.1252,11.8279569892,26.4428,-2.6737,1152396.0,38.8876,2014-04-07,-0.4557,-9.33528836755,-7815680.3923,9.4201,72.7860908924,-2.218,95.00597017,-75.8354,-13.7751259116,
26.5198,23.0,57.487,22.88,61.2606,22.16,14.2663,25.6138,0.0,-73050.0,21.12,71.6667,45.5417,-23.951048951,26.9507,2.70979020979,26.5198,-2.5553,993652.0,38.7733,2014-04-08,-0.2698,-19.6241258741,-6948877.5838,9.422,-31.8721242447,-2.2855,15.9788336359,-65.1268,-4.88148768382,
26.579,24.42,57.3695,23.5,64.7334,22.1,14.4561,25.4822,0.0,872097.0,21.6,70.0,45.8006,-27.1489361702,26.7894,-6.65957446809,26.579,-2.3952,945147.0,38.7019,2014-04-09,-0.0877,-28.085106383,-6620422.2434,9.3981,11.5828543073,-2.3074,47.139757096,-56.5358,30.0048563874,
26.6201,24.75,64.3155,21.935,66.9525,24.51,14.5795,25.3608,1.6667,-356640.0,21.78,68.3333,45.8986,-19.7173467062,26.632,-7.49943013449,26.6201,-2.2281,1228737.0,38.6606,2014-04-10,0.0635,-21.0394346934,-7720907.2333,9.3686,26.7962143241,-2.2916,-37.6388112346,-61.4931,-3.38713654753,
26.6381,22.7299,57.5892,20.29,41.0818,21.96,14.6416,25.1789,0.0,-1543758.0,19.81,66.6667,44.9925,-15.0813208477,26.4087,3.7456875308,26.6381,-2.2289,1187118.0,38.6346,2014-04-11,0.0502,-7.83637259734,-8517726.497,9.3702,4.25214679585,-2.279,4.81291666035,-83.7435,-20.2193042309,
26.6374,22.0,43.8826,21.05,23.6135,21.28,14.6395,25.0254,80.0,-596667.0,20.5,65.0,45.3766,-13.8717339667,26.2075,-11.8764845606,26.6374,-2.1491,947091.0,38.6353,2014-04-14,0.104,-3.18289786223,-8770284.097,9.3717,77.9027569684,-2.253,62.8723111084,-81.0176,110.241676882,
26.5577,18.869,26.9101,18.55,16.0348,18.15,14.3856,24.782,100.0,-2587847.0,17.6,63.3333,44.0616,-7.8167115903,25.9112,-0.862533692722,26.5577,-2.2934,1991180.0,38.7298,2014-04-15,-0.0323,0.862533692722,-7780185.9252,9.4174,-29.2809791179,-2.2611,-24.4676523468,-111.2973,-66.0023704537,
26.4719,19.15,18.7091,18.39,16.479,18.71,14.1281,24.5534,98.3333,-3264801.0,17.8101,61.6667,44.1808,-7.44970092442,25.6244,-8.10222947254,26.4719,-2.3636,676954.0,38.8157,2014-04-16,-0.082,14.8450244698,-7871177.354,9.457,138.092543954,-2.2816,71.6025017948,-106.3574,55.789315079,
26.3587,18.63,13.7293,16.9,8.674,18.2,13.7889,24.2992,100.0,-4319423.0,16.8,60.0,43.7253,0.295857988166,25.3073,2.48520710059,26.3587,-2.4722,1054622.0,38.9285,2014-04-17,-0.1525,13.4319526627,-8810540.119,9.5112,86.7104042965,-2.3197,1.11888430167,-114.0282,47.7298975367,
26.1991,17.48,12.6302,17.32,12.7377,16.81,13.3395,24.0179,100.0,-2761431.0,15.72,58.3333,43.2406,-3.69515011547,24.9585,7.96766743649,26.1991,-2.6153,1557992.0,39.0587,2014-04-21,-0.2365,17.5519630485,-7535819.3918,9.5808,-25.4505157921,-2.3788,-40.5226085885,-116.1701,-20.5646755567,
26.1142,18.7,19.8088,18.7,38.0148,17.35,13.0691,23.7724,98.3333,-1523835.0,16.53,56.6667,43.7165,-8.44919786096,24.6414,8.98395721925,26.1142,-2.633,1237596.0,39.1593,2014-04-22,-0.2033,4.01069518717,-6298223.3918,9.6252,4.53500172916,-2.4297,1.37330760604,-101.236,36.143054761,
26.0857,20.8,39.5942,20.38,68.0302,18.79,12.9791,23.5897,96.6667,161066.0,18.2,55.0,44.6888,-15.2109911678,24.3819,-8.19430814524,26.0857,-2.4836,1684901.0,39.1923,2014-04-23,-0.0432,-10.9421000981,-5157675.0225,9.6282,2.28310149973,-2.4404,-41.3615399362,-81.438,-16.4257721967,
26.0633,21.18,61.2789,18.71,77.7916,19.0,12.9101,23.4254,95.0,-1247077.0,18.579,53.3333,44.9084,-9.99465526456,24.1358,12.8808123998,26.0633,-2.308,1408143.0,39.2165,2014-04-24,0.1059,3.79476215927,-6423975.0906,9.6238,31.1217681727,-2.414,-51.9893931227,-84.0386,14.4611733325,
26.0248,21.1699,75.8734,21.12,81.7984,19.8,12.8052,23.2869,93.3333,364700.0,19.2,51.6667,45.2706,-32.0549242424,23.9108,-9.23295454545,26.0248,-2.0946,1611777.0,39.2444,2014-04-25,0.2555,-4.92424242424,-4893854.6948,9.6195,-19.3231445789,-2.3501,102.062630252,-72.3888,22.1688236028,
25.9819,21.01,76.5786,19.17,70.1457,20.99,12.685,23.1381,91.6667,-1604389.0,18.75,50.0,45.0523,-26.4997391758,23.6723,6.20761606677,25.9819,-1.9395,1969089.0,39.2787,2014-04-28,0.3285,2.81690140845,-6131069.9072,9.6226,-63.3320789462,-2.268,46.5973351128,-80.402,-41.0146011684,
25.9557,20.75,75.999,20.36,76.0528,19.05,12.6103,23.0025,90.0,-442914.0,19.0,48.3333,45.2016,-29.2239685658,23.4434,-4.4695481336,25.9557,-1.7759,1161475.0,39.3011,2014-04-29,0.3937,-13.8015717092,-5487280.9072,9.6256,93.4816504875,-2.1696,74.3054305947,-75.6914,11.3860393035,
25.9156,20.4,66.8156,19.45,54.2482,19.56,12.5025,22.8745,88.3333,-1736635.0,19.1001,46.6667,45.2621,-21.5938303342,23.2186,-6.68380462725,25.9156,-1.6195,1293721.0,39.3286,2014-04-30,0.4401,-10.5398457584,-6084528.3663,9.6286,-10.9215974696,-2.0595,39.7259532774,-78.6608,33.2102516694,
25.8539,19.1695,56.6491,18.15,39.6463,18.37,12.3249,22.7049,86.6667,-3460004.0,17.7,45.0,44.5619,-20.2754820937,22.9492,6.99724517906,25.8539,-1.5902,1723369.0,39.3829,2014-05-01,0.3755,-5.67493112948,-6752414.4809,9.6551,-19.3041652716,-1.9657,-27.1252413151,-90.2154,7.13793737731,
25.7804,19.87,42.2337,19.42,32.8065,18.32,12.1364,22.5604,85.0,-1613622.0,18.3,43.3333,44.9331,-23.789907312,22.7016,3.39855818744,25.7804,-1.5012,1846382.0,39.4244,2014-05-02,0.3716,-9.32028836251,-5964468.0223,9.6664,-58.499649585,-1.8728,-22.9528884055,-79.9426,-29.5741076332,
25.7312,20.8999,39.6298,20.08,46.4366,20.78,12.0234,22.4712,83.3333,-313291.0,19.84,41.6667,45.8793,-27.3406374502,22.5068,-1.84262948207,25.7312,-1.2916,1300331.0,39.4391,2014-05-05,0.465,-14.1932270916,-6675914.3351,9.6562,-4.31259425485,-1.7565,-17.8283067927,-68.0661,-44.4738301248,
25.6616,20.34,47.4316,19.71,63.0518,20.23,11.8729,22.3778,81.6667,-1035315.0,19.62,40.0,45.765,-20.1420598681,22.3064,-10.9589041096,25.6616,-1.1302,722024.0,39.4502,2014-05-06,0.5011,-8.0162354135,-7217432.3351,9.6499,113.642344299,-1.6313,177.383854276,-69.808,211.241870076,
25.4639,19.47,52.6808,17.55,48.554,19.31,11.5387,22.2093,80.0,-3282556.0,17.24,38.3333,44.5449,-6.16524216524,22.0303,-0.854700854701,25.4639,-1.1807,2247241.0,39.3891,2014-05-07,0.3605,-2.5641025641,-8839879.8732,9.6847,-33.0741562654,-1.5411,-45.398379613,-84.4913,-48.718183764,
25.2251,18.4,45.6082,17.4,25.2188,17.8,11.2376,22.0474,78.3333,-4434982.0,17.27,36.6667,44.5638,-6.09195402299,21.7617,-1.6091954023,25.2251,-1.2044,1152426.0,39.2125,2014-05-08,0.2694,-2.18390804598,-9727145.9086,9.7189,0.802133933112,-1.4738,7.8614158306,-85.6334,20.6747331282,
24.9997,17.91,27.9386,17.12,10.043,17.87,10.8826,21.8599,76.6667,-5825669.0,16.33,35.0,44.0839,8.52803738318,21.47,2.86214953271,24.9997,-1.2842,1390687.0,39.1169,2014-05-09,0.1516,-0.992990654206,-9727145.9086,9.7686,-23.3168930176,-1.4359,25.2341468641,-88.3106,-44.9009734038,
24.7813,18.07,17.7071,17.61,17.8596,17.98,10.6013,21.7111,75.0,-5059414.0,17.3199,33.3333,44.7214,14.707552527,21.2182,-2.15786484952,24.7813,-1.2532,766255.0,38.9614,2014-05-12,0.1461,-5.28109028961,-9900705.0667,9.8139,20.9327182204,-1.3993,208.165166948,-80.7963,62.381061135,
24.4318,18.33,17.9531,17.23,25.9566,17.83,10.5485,21.5599,73.3333,-6303667.0,17.1001,31.6667,44.6066,37.7829367382,20.9664,5.22344747533,24.4318,-1.2321,1244253.0,38.3151,2014-05-13,0.1338,-0.638421358096,-10882126.1866,9.8527,0.830940331267,-1.3659,168.579621669,-80.1989,23.9739024137,
24.1083,18.46,30.7265,18.13,48.3632,18.2,10.5204,21.4333,71.6667,-4761118.0,17.7,30.0,44.9986,29.0678433536,20.7457,-5.68119139548,24.1083,-1.1537,1542549.0,37.6963,2014-05-14,0.1697,-4.68836183122,-10679159.2129,9.8878,-35.9501707887,-1.3235,82.1482494235,-73.2817,-2.50001782763,
23.8781,17.94,41.3643,17.1,49.7732,17.75,10.2552,21.2739,70.0,-6265103.0,16.57,28.3333,44.3967,29.5906432749,20.4985,-0.46783625731,23.8781,-1.1693,1503985.0,37.5011,2014-05-15,0.1233,-1.52046783626,-11019476.9866,9.9426,-55.0488867908,-1.2926,17.1529636266,-80.5002,-22.7605328511,
23.6311,17.27,49.0203,17.02,48.9244,16.9,10.0202,21.1177,68.3333,-7426773.0,16.511,26.6667,44.3652,27.6145710928,20.257,-0.411280846063,23.6311,-1.1729,1161670.0,37.2421,2014-05-16,0.0958,-15.687426557,-10623070.4912,9.9976,180.354920072,-1.2687,92.3887162447,-81.688,-8.19923041828,
23.3448,17.68,42.3687,16.95,28.4085,17.68,9.8694,20.9663,66.6667,-8493195.0,16.5,25.0,44.3593,45.2507374631,20.0232,-1.59292035398,23.3448,-1.1632,1066422.0,36.8203,2014-05-19,0.0844,-16.8731563422,-10876119.7794,10.0419,170.683838105,-1.2476,156.067016622,-79.2512,-13.106350019,
22.9926,17.15,32.9682,16.68,21.5717,16.54,9.9147,20.815,65.0,-9419848.0,16.35,23.3333,44.2766,79.8561151079,19.7938,2.63788968825,22.9926,-1.1543,926653.0,36.0706,2014-05-20,0.0746,-13.6091127098,-11038284.0544,10.0882,118.47595594,-1.2289,384.463763674,-81.8741,35.3896226527,
22.6853,17.15,27.0812,17.12,31.2634,16.41,9.8436,20.6607,63.3333,-8165256.0,16.11,21.6667,44.1429,54.4976635514,19.5682,0.934579439252,22.6853,-1.1533,1254592.0,35.527,2014-05-21,0.0605,-10.9228971963,-9856072.3621,10.1383,44.083813702,-1.2138,292.188934729,-80.2762,-21.2492985767,
22.4642,17.72,33.5563,17.28,47.834,17.65,9.6921,20.539,61.6667,-7177256.0,16.9501,20.0,44.7372,58.4490740741,19.3801,-2.5462962963,22.4642,-1.0724,988000.0,35.2363,2014-05-22,0.1131,-16.2615740741,-9997361.8802,10.1736,27.11548583,-1.1855,170.50242915,-73.1307,-31.5730769231,
22.2339,17.28,45.6106,16.84,57.7346,17.11,9.548,20.4109,60.0,-7853314.0,16.63,18.3333,44.5535,43.1116389549,19.1888,-14.7862232779,22.2339,-1.0223,676058.0,34.9198,2014-05-23,0.1306,-12.1140142518,-10236582.4033,10.2144,110.423366043,-1.1529,494.645281914,-76.9268,381.733667821,
21.9597,15.9,48.9245,14.35,41.2049,15.8,9.2979,20.2056,100.0,-11110113.0,14.15,16.6667,43.1574,77.7700348432,18.9238,-1.8118466899,21.9597,-1.1693,3256799.0,34.6215,2014-05-27,-0.0131,1.6724738676,-12748970.2033,10.3015,-67.1915890419,-1.1562,3.4493992414,-101.4872,-11.3659762239,
21.6299,14.44,40.5847,14.09,22.8146,14.25,9.1169,19.9798,100.0,-13996745.0,13.32,15.0,42.702,82.7537260468,18.6405,2.27111426544,21.6299,-1.3373,2886632.0,34.1428,2014-05-28,-0.1449,11.7104329312,-11666483.2033,10.4024,-30.6188665545,-1.1924,-36.2043031464,-111.6136,-29.8658782969,
21.3486,15.08,26.6593,14.41,15.9583,14.0,8.9214,19.7838,98.3333,-11972231.0,14.0,13.3333,43.2014,70.506592644,18.3904,5.8292852186,21.3486,-1.3995,2024514.0,33.7757,2014-05-29,-0.1656,14.2817487856,-12153866.2033,10.4852,-39.3913798571,-1.2338,24.7717229913,-103.9477,-10.7112126663,
21.0297,15.53,23.0365,15.25,30.3367,14.57,8.8143,19.5833,96.6667,-10164567.0,13.67,11.6667,43.0164,81.3114754098,18.1386,-5.11475409836,21.0297,-1.4585,1807664.0,33.2451,2014-05-30,-0.1798,7.14754098361,-10890445.128,10.5552,-31.2359487161,-1.2788,88.7946543163,-99.5019,-30.5235375601,
20.6689,15.7,28.5521,14.47,39.3612,14.9,8.961,19.4078,95.0,-11420468.0,14.23,10.0,43.4344,77.9543883898,17.9157,2.2805805114,20.6689,-1.4435,1255901.0,32.3768,2014-06-02,-0.1318,28.403593642,-11736256.0055,10.6195,38.674545207,-1.3117,88.954145271,-100.2581,13.2719856103,
20.3421,14.95,40.51,14.8,51.832,14.61,8.9844,19.2236,93.3333,-9997884.0,13.79,8.3333,43.1813,76.2837837838,17.6901,-1.41891891892,20.3421,-1.4504,1422584.0,31.6997,2014-06-03,-0.111,36.4864864865,-10681581.6607,10.6914,65.9888625206,-1.3394,71.1721768275,-104.7897,-24.8899186269,
20.0604,15.08,47.2954,14.59,50.6929,14.93,8.9787,19.0687,91.6667,-11066388.0,14.5,6.6667,43.7195,95.339273475,17.4986,7.88211103496,20.0604,-1.3826,1068504.0,31.142,2014-06-04,-0.0345,62.7141877999,-11418480.9711,10.7587,212.75596535,-1.3481,81.5901484693,-101.3913,87.4375762749,
19.7852,15.98,56.0767,15.74,65.7052,15.08,9.0406,18.9357,90.0,-9063610.0,15.01,5.0,44.1063,72.1092757306,17.333,4.625158831,19.7852,-1.2731,2002778.0,30.5298,2014-06-05,0.06,48.665819568,-10406768.3731,10.8008,40.2914351965,-1.3331,-2.86077638161,-87.1162,-38.7335990309,
19.4726,16.5,64.7715,16.468,77.9166,16.0,9.3268,18.8148,88.3333,-7836580.0,15.25,3.3333,44.2895,71.1197473889,17.1843,-0.777264998786,19.4726,-1.1536,1227030.0,29.6183,2014-06-06,0.1436,34.5640029147,-9242562.3091,10.8285,43.595755605,-1.2972,159.433754676,-78.2921,1.30339111513,
19.1512,16.92,77.8627,16.34,89.9664,16.69,9.8845,18.7327,86.6667,-9079603.0,16.31,1.6667,45.0979,100.795593635,17.0806,13.7086903305,19.1512,-0.9623,1243023.0,28.4179,2014-06-09,0.2679,32.9253365973,-10363320.7517,10.8446,79.7973167029,-1.2302,191.313274171,-69.7101,40.1112449247,
18.7897,18.58,87.1042,18.58,93.4296,16.98,10.9862,18.668,85.0,-7337988.0,16.76,0.0,45.4396,62.2174381055,17.0022,8.71905274489,18.7897,-0.7656,1741615.0,26.5932,2014-06-10,0.3717,32.508073197,-8621705.7517,10.8167,56.794412083,-1.1373,103.937035453,-37.6388,35.5828354717,
18.524,20.2,92.4064,20.2,93.8232,18.82,11.8293,18.6543,83.3333,-4976657.0,18.25,0.0,46.5598,66.2376237624,16.9845,17.5247524752,18.524,-0.4838,2361331.0,25.2188,2014-06-11,0.5228,48.5148514851,-6260374.7517,10.748,90.1172686083,-1.0066,16.7881165326,4.0215,41.5223024642,
18.3513,23.83,95.6344,23.74,99.6503,20.54,12.4497,18.7145,81.6667,-1634847.0,20.49,0.0,48.1862,21.6933445661,17.049,-1.43218197136,18.3513,-0.0789,3341810.0,24.253,2014-06-12,0.7422,11.4153327717,-3098662.2967,10.5929,47.236707054,-0.821,29.3129172514,91.2159,-15.922030277,
18.255,23.73,97.0726,23.4,97.7443,23.18,12.7476,18.7976,80.0,-4444573.0,21.25,0.0,48.7246,7.26495726496,17.144,-5.29914529915,18.255,0.2999,2809726.0,23.7624,2014-06-13,0.8968,17.0085470085,-1036685.9579,10.4404,-4.88168597223,-0.5969,94.7629768881,100.3706,-37.2905756647,
18.1948,23.9,95.6719,22.16,89.6211,23.84,12.9338,18.9003,78.3333,-6206536.0,21.93,1.6667,49.2049,13.583032491,17.2645,-1.98555956679,18.1948,0.6475,1761963.0,23.4559,2014-06-16,0.9955,8.75451263538,-2387226.1255,10.2864,128.162963694,-0.348,62.3938187124,102.4807,26.8427316578,
18.0898,22.8,88.1583,21.72,77.1094,21.05,13.3061,18.9593,76.6667,-8441458.0,20.7,0.0,48.3715,41.6662062615,17.3466,13.3517495396,18.0898,0.8143,2234922.0,22.8736,2014-06-17,0.9298,17.4493554328,-2451081.0397,10.1634,50.7497353375,-0.1155,130.511982074,83.3343,22.1856959661,
18.0915,24.91,81.1863,24.62,76.8284,21.96,13.3029,19.0459,75.0,-5710703.0,21.6001,0.0,49.0142,17.8716490658,17.4617,21.8521527214,18.0915,1.0076,2730755.0,22.8801,2014-06-18,0.8985,4.58976441917,-198841.3725,9.9956,-32.5627161719,0.1091,29.779932656,140.8085,64.3976848893,
